material,mp_id,phonon_band_center,mean_EffectiveCoordination,var_EffectiveCoordination,min_EffectiveCoordination,max_EffectiveCoordination,var_MeanBondLength,min_MeanBondLength,max_MeanBondLength,mean_BondLengthVariation,var_BondLengthVariation,min_BondLengthVariation,max_BondLengthVariation,var_CellVolume,mean_WCMagnitude_Shell1,mean_WCMagnitude_Shell2,mean_WCMagnitude_Shell3,MaxPackingEfficiency,mean_NeighDiff_shell1_Number,var_NeighDiff_shell1_Number,min_NeighDiff_shell1_Number,max_NeighDiff_shell1_Number,range_NeighDiff_shell1_Number,mean_NeighDiff_shell1_MendeleevNumber,var_NeighDiff_shell1_MendeleevNumber,min_NeighDiff_shell1_MendeleevNumber,max_NeighDiff_shell1_MendeleevNumber,range_NeighDiff_shell1_MendeleevNumber,mean_NeighDiff_shell1_AtomicWeight,var_NeighDiff_shell1_AtomicWeight,min_NeighDiff_shell1_AtomicWeight,max_NeighDiff_shell1_AtomicWeight,range_NeighDiff_shell1_AtomicWeight,mean_NeighDiff_shell1_MeltingT,var_NeighDiff_shell1_MeltingT,min_NeighDiff_shell1_MeltingT,max_NeighDiff_shell1_MeltingT,range_NeighDiff_shell1_MeltingT,mean_NeighDiff_shell1_Column,var_NeighDiff_shell1_Column,min_NeighDiff_shell1_Column,max_NeighDiff_shell1_Column,range_NeighDiff_shell1_Column,mean_NeighDiff_shell1_Row,var_NeighDiff_shell1_Row,min_NeighDiff_shell1_Row,max_NeighDiff_shell1_Row,range_NeighDiff_shell1_Row,mean_NeighDiff_shell1_CovalentRadius,var_NeighDiff_shell1_CovalentRadius,min_NeighDiff_shell1_CovalentRadius,max_NeighDiff_shell1_CovalentRadius,range_NeighDiff_shell1_CovalentRadius,mean_NeighDiff_shell1_Electronegativity,var_NeighDiff_shell1_Electronegativity,min_NeighDiff_shell1_Electronegativity,max_NeighDiff_shell1_Electronegativity,range_NeighDiff_shell1_Electronegativity,mean_NeighDiff_shell1_NsValence,var_NeighDiff_shell1_NsValence,min_NeighDiff_shell1_NsValence,max_NeighDiff_shell1_NsValence,range_NeighDiff_shell1_NsValence,mean_NeighDiff_shell1_NpValence,var_NeighDiff_shell1_NpValence,min_NeighDiff_shell1_NpValence,max_NeighDiff_shell1_NpValence,range_NeighDiff_shell1_NpValence,mean_NeighDiff_shell1_NdValence,var_NeighDiff_shell1_NdValence,min_NeighDiff_shell1_NdValence,max_NeighDiff_shell1_NdValence,range_NeighDiff_shell1_NdValence,mean_NeighDiff_shell1_NfValence,var_NeighDiff_shell1_NfValence,min_NeighDiff_shell1_NfValence,max_NeighDiff_shell1_NfValence,range_NeighDiff_shell1_NfValence,mean_NeighDiff_shell1_NValance,var_NeighDiff_shell1_NValance,min_NeighDiff_shell1_NValance,max_NeighDiff_shell1_NValance,range_NeighDiff_shell1_NValance,mean_NeighDiff_shell1_NsUnfilled,var_NeighDiff_shell1_NsUnfilled,min_NeighDiff_shell1_NsUnfilled,max_NeighDiff_shell1_NsUnfilled,range_NeighDiff_shell1_NsUnfilled,mean_NeighDiff_shell1_NpUnfilled,var_NeighDiff_shell1_NpUnfilled,min_NeighDiff_shell1_NpUnfilled,max_NeighDiff_shell1_NpUnfilled,range_NeighDiff_shell1_NpUnfilled,mean_NeighDiff_shell1_NdUnfilled,var_NeighDiff_shell1_NdUnfilled,min_NeighDiff_shell1_NdUnfilled,max_NeighDiff_shell1_NdUnfilled,range_NeighDiff_shell1_NdUnfilled,mean_NeighDiff_shell1_NfUnfilled,var_NeighDiff_shell1_NfUnfilled,min_NeighDiff_shell1_NfUnfilled,max_NeighDiff_shell1_NfUnfilled,range_NeighDiff_shell1_NfUnfilled,mean_NeighDiff_shell1_NUnfilled,var_NeighDiff_shell1_NUnfilled,min_NeighDiff_shell1_NUnfilled,max_NeighDiff_shell1_NUnfilled,range_NeighDiff_shell1_NUnfilled,mean_NeighDiff_shell1_GSvolume_pa,var_NeighDiff_shell1_GSvolume_pa,min_NeighDiff_shell1_GSvolume_pa,max_NeighDiff_shell1_GSvolume_pa,range_NeighDiff_shell1_GSvolume_pa,mean_NeighDiff_shell1_GSbandgap,var_NeighDiff_shell1_GSbandgap,min_NeighDiff_shell1_GSbandgap,max_NeighDiff_shell1_GSbandgap,range_NeighDiff_shell1_GSbandgap,mean_NeighDiff_shell1_GSmagmom,var_NeighDiff_shell1_GSmagmom,min_NeighDiff_shell1_GSmagmom,max_NeighDiff_shell1_GSmagmom,range_NeighDiff_shell1_GSmagmom,mean_NeighDiff_shell1_SpaceGroupNumber,var_NeighDiff_shell1_SpaceGroupNumber,min_NeighDiff_shell1_SpaceGroupNumber,max_NeighDiff_shell1_SpaceGroupNumber,range_NeighDiff_shell1_SpaceGroupNumber,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,counter
C,mp-66,120.7697415,5.720212434,8.88E-16,5.720212434,5.720212434,1.67E-16,1,1,0.160958306,6.94E-17,0.160958306,0.160958306,7.78E-17,3.33E-16,7.77E-16,2.00E-15,0.340087381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,6,6,6,77,0,0,77,77,77,12.0107,0,0,12.0107,12.0107,12.0107,3823,0,0,3823,3823,3823,14,0,0,14,14,14,2,0,0,2,2,2,76,0,0,76,76,76,2.55,0,0,2.55,2.55,2.55,2,0,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,5.64,0,0,5.64,5.64,5.64,4.496,0,0,4.496,4.496,4.496,0,0,0,0,0,0,194,0,0,194,194,194,0.5,0.5,0,0,0,0,0,1106
RbH3O2,mp-28264,113.2675676,8.549369623,2.331999344,5.11462542,14.95142518,0.129641079,0.77318358,1.355315204,0.293610241,0.096087365,0.020470252,0.464612504,0.266377484,0.493008053,0.238809952,0.219636351,0.223405822,16.10371102,6.185023444,10.5276005,32.81545849,22.28785799,36.63083866,18.76285138,17.50808576,85.64703578,68.13895002,37.45795377,14.94136472,23.72672551,77.63047512,53.90374961,129.6122887,56.46319632,75.56574455,279.781762,204.2160174,8.925319653,4.026544824,5.199679439,14.99913828,9.799458838,1.839462478,0.620364182,1.320670065,3.546502044,2.22583198,84.14946301,32.99790067,54.08127633,173.0659797,118.9847033,1.294565634,0.478300903,0.8089889,1.934368231,1.125379331,0.59502131,0.268436322,0.346645296,0.999942552,0.653297256,2.380085241,1.073745286,1.386581184,3.999770207,2.613189023,0,0,0,0,0,0,0,0,0,0,2.975106551,1.342181608,1.73322648,4.999712759,3.266486279,0.59502131,0.268436322,0.346645296,0.999942552,0.653297256,1.19004262,0.536872643,0.693290592,1.999885104,1.306594512,0,0,0,0,0,0,0,0,0,0,0.59502131,0.268436322,0.346645296,0.999942552,0.653297256,34.49389965,18.62156353,15.17904009,82.88508839,67.70604829,4.940792288,0.574473108,3.897882268,6.59321228,2.695330012,0,0,0,0,0,122.4140758,47.13514359,72.70553492,198.6313065,125.9257715,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,9.333333333,36,9.222222222,37,1,1,75.66666667,88,23.88888889,92,4,92,20.08173667,84.45986,21.79535444,85.4678,1.00794,1.00794,77.34833333,298.45,78.37055556,312.46,14.01,14.01,6,15,6.666666667,16,1,1,2,4,1,5,1,1,74.16666667,189,48.61111111,220,31,31,2.383333333,2.62,0.704444444,3.44,0.82,2.2,1.333333333,1,0.444444444,2,1,1,1.333333333,4,1.777777778,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,5,2.222222222,6,1,1,0.666666667,1,0.444444444,1,0,1,0.666666667,2,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1,0.444444444,2,1,1,21.46291667,84.1075,23.08652778,90.7225,6.615,6.615,3.9265,7.853,3.9265,7.853,0,7.853,0,0,0,0,0,0,139.1666667,217,84.77777778,229,12,194,0.5,0.5,0,0,1,0.820234131,0.260650556,524
AlH3,mp-23933,111.2668282,11.0312551,2.515627548,6,12.70834017,0.107079795,0.785840409,1.071386549,0.096057382,0.048028654,7.37E-08,0.128076531,0.200337351,0.186115853,0.184848834,0.170299655,0.313777186,5.162478661,3.41876067,2.883304657,12,9.116695343,8.173924547,5.413037727,4.565232374,19,14.43476763,11.17401238,7.399793112,6.240816484,25.9735986,19.73278212,395.5577191,261.9511404,220.9236083,919.46,698.5363917,5.162478661,3.41876067,2.883304657,12,9.116695343,0.86041311,0.569793445,0.480550776,2,1.519449224,38.71858996,25.64070502,21.62478493,90,68.37521507,0.253821867,0.168089066,0.141762479,0.59,0.448237521,0.430206555,0.284896722,0.240275388,1,0.759724612,0.430206555,0.284896722,0.240275388,1,0.759724612,0,0,0,0,0,0,0,0,0,0,0.86041311,0.569793445,0.480550776,2,1.519449224,0.430206555,0.284896722,0.240275388,1,0.759724612,2.151032775,1.424483612,1.201376941,5,3.798623059,0,0,0,0,0,0,0,0,0,0,1.72082622,1.13958689,0.961101552,4,3.038898448,4.243987666,2.810506167,2.370316704,9.865,7.494683296,3.378412077,2.237293961,1.886882623,7.853,5.966117377,0,0,0,0,0,13.33640321,8.831798396,7.448537031,31,23.55146297,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,4,12,4.5,13,1,1,87.25,19,7.125,92,73,92,7.50133965,25.9735986,9.740099475,26.9815386,1.00794,1.00794,243.875,919.46,344.7975,933.47,14.01,14.01,4,12,4.5,13,1,1,1.5,2,0.75,3,1,1,53.5,90,33.75,121,31,31,2.0525,0.59,0.22125,2.2,1.61,2.2,1.25,1,0.375,2,1,1,0.25,1,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2,0.75,3,1,1,0.75,1,0.375,1,0,1,1.25,5,1.875,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1.5,5,1,1,9.08125,9.865,3.699375,16.48,6.615,6.615,5.88975,7.853,2.944875,7.853,0,7.853,0,0,0,0,0,0,201.75,31,11.625,225,194,194,0.833333333,0.166666667,0,0,1,0.083345821,0.031254683,1031
PHN2,mp-35220,106.9307823,7.021909046,1.489676427,4.995681254,8.840090746,0.12744008,0.828568636,1.134248058,0.25415318,0.068556002,0.128823085,0.365576198,0.204428632,0.556991121,0.281157774,0.157959319,0.132451391,6.120727776,1.238126118,5.024687712,8.596980012,3.572292301,4.461904213,1.772030028,1.795973349,7.803772898,6.007799549,13.09326571,2.583564801,10.74415436,18.26039532,7.516240953,136.5526433,61.28833668,58.56870869,259.1293166,200.5606079,5.729746793,2.796532447,1.39295336,11.03494121,9.641987853,0.867407879,0.116044395,0.707969452,1.099496669,0.391527217,32.86375416,4.300284387,26.76503608,39.97986675,13.21483067,0.658517673,0.060686196,0.597084259,0.766422798,0.16933854,0.409267628,0.199752318,0.099496669,0.788210087,0.688713418,1.227802884,0.599256953,0.298490006,2.36463026,2.066140254,0,0,0,0,0,0,0,0,0,0,1.637070512,0.799009271,0.397986674,3.152840347,2.754853672,0.409267628,0.199752318,0.099496669,0.788210087,0.688713418,1.227802884,0.599256953,0.298490006,2.36463026,2.066140254,0,0,0,0,0,0,0,0,0,0,0.818535256,0.399504635,0.198993337,1.576420173,1.377426836,6.911241636,0.914109247,5.63577489,8.612759058,2.976984168,2.784093849,1.084396717,1.493019668,4.952887283,3.459867615,0,0,0,0,0,87.96292817,52.01853591,15.03896999,192,176.96103,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,7.5,14,3.75,15,1,7,84.75,10,3.625,92,82,82,14.9987755,29.965822,7.98749325,30.973762,1.00794,14.0067,114.3525,303.29,101.47375,317.3,14.01,63.05,11.5,14,5.25,15,1,15,2,2,0.5,3,1,2,70,76,19.5,107,31,71,2.6175,0.85,0.4225,3.04,2.19,3.04,1.75,1,0.375,2,1,2,2.25,3,1.125,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.5,5,1,5,0.25,1,0.375,1,0,0,2.25,3,1.125,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,0.75,3,1,3,14.68068452,15.9552381,4.032842262,22.5702381,6.615,14.76875,5.588,6.228,1.9815,7.853,1.625,6.437,0,0,0,0,0,0,146,192,72,194,2,194,0.4375,0.5625,0,0,1,0.165251669,0.081745391,498
BN,mp-1639,105.521131,5.720212434,1.33E-15,5.720212434,5.720212434,3.89E-16,1,1,0.160958306,2.36E-16,0.160958306,0.160958306,4.47E-16,0.660958306,0.359054946,0.216446923,0.340087381,1.660958306,1.11E-16,1.660958306,1.660958306,2.22E-16,8.304791528,8.88E-16,8.304791528,8.304791528,1.78E-15,2.653962229,2.22E-16,2.653962229,2.653962229,4.44E-16,1897.60334,0,1897.60334,1897.60334,0,1.660958306,1.11E-16,1.660958306,1.660958306,2.22E-16,0,0,0,0,0,10.79622899,0,10.79622899,10.79622899,0,0.830479153,5.55E-17,0.830479153,0.830479153,1.11E-16,0,0,0,0,0,1.660958306,1.11E-16,1.660958306,1.660958306,2.22E-16,0,0,0,0,0,0,0,0,0,0,1.660958306,1.11E-16,1.660958306,1.660958306,2.22E-16,0,0,0,0,0,1.660958306,1.11E-16,1.660958306,1.660958306,2.22E-16,0,0,0,0,0,0,0,0,0,0,1.660958306,1.11E-16,1.660958306,1.660958306,2.22E-16,6.308527264,0,6.308527264,6.308527264,0,4.080144078,0,4.080144078,4.080144078,0,0,0,0,0,0,23.25341628,1.78E-15,23.25341628,23.25341628,3.55E-15,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,6,2,1,7,5,6,77,10,5,82,72,77,12.40885,3.1957,1.59785,14.0067,10.811,12.40885,1205.525,2284.95,1142.475,2348,63.05,1205.525,14,2,1,15,13,14,2,0,0,2,2,2,77.5,13,6.5,84,71,77.5,2.54,1,0.5,3.04,2.04,2.54,2,0,0,2,2,2,2,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,5,3,4,0,0,0,0,0,0,4,2,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,5,3,4,10.970625,7.59625,3.798125,14.76875,7.1725,10.970625,3.9805,4.913,2.4565,6.437,1.524,3.9805,0,0,0,0,0,0,180,28,14,194,166,180,0.5,0.5,0,0,1,0.221199217,0.110599608,1091
RbH2N,mp-697144,103.425741,7.737296124,2.118954715,5.392052292,11.97520555,0.143165706,0.874899878,1.286331412,0.296652923,0.097302037,0.10204885,0.466179015,0.303535993,0.363747305,0.227344281,0.184395992,0.214202945,18.60200927,5.158237692,13.44377157,28.5129318,15.06916023,45.48226704,13.68477267,31.79749438,71.4793201,39.68182572,43.64477714,12.35024941,31.29452773,67.30577149,36.01124376,154.2174312,42.92496959,111.2924616,236.6479174,125.3554558,6.433369302,3.783315349,3.195175068,14,10.80482493,2.06612643,0.496298436,1.569827994,3.040886223,1.471058229,97.64107969,25.12135121,72.51972848,146.4488505,73.92912205,1.099605987,0.445043068,0.654562919,1.587934821,0.933371902,0.459526379,0.270236811,0.228226791,1,0.771773209,1.378579136,0.810710432,0.684680372,3,2.315319628,0,0,0,0,0,0,0,0,0,0,1.838105515,1.080947243,0.912907162,4,3.087092838,0.459526379,0.270236811,0.228226791,1,0.771773209,1.378579136,0.810710432,0.684680372,3,2.315319628,0,0,0,0,0,0,0,0,0,0,0.919052757,0.540473621,0.456453581,2,1.543546419,43.47366763,13.40308263,30.070585,68.85338754,38.78280254,4.057576171,1.100508473,2.957067698,6.178878897,3.221811199,0,0,0,0,0,18.09864783,6.359637306,11.73901053,29.94720887,18.20819834,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,11.5,36,12.75,37,1,1,67.5,88,31.75,92,4,92,25.372595,84.45986,30.0476025,85.4678,1.00794,1.00794,100.8825,298.45,105.78875,312.46,14.01,14.01,4.5,14,5.25,15,1,1,2.25,4,1.375,5,1,1,88.25,189,65.875,220,31,31,2.065,2.22,0.6225,3.04,0.82,2.2,1.25,1,0.375,2,1,1,0.75,3,1.125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1.5,5,1,1,0.75,1,0.375,1,0,1,0.75,3,1.125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2,0.75,3,1,1,29.6803125,84.1075,30.52109375,90.7225,6.615,6.615,5.53575,7.853,2.767875,7.853,0,7.853,0,0,0,0,0,0,202.75,35,13.125,229,194,194,0.625,0.375,0,0,1,0.708320593,0.223669084,342
Mg2FeH6,mp-23804,103.1536109,11.38185068,1.195966817,6,12.07277269,0.060358292,0.728387686,1.059636848,0.045121914,0.030081123,1.42E-16,0.067682756,0.107321809,0.461448528,0.242270643,0.155533091,0.395792606,9.735839106,3.953883008,6.770426849,25,18.22957315,17.92570602,6.938413774,12.72189569,37,24.27810431,20.97673701,8.555766577,14.55991208,54.83706,40.27714792,753.7035585,300.8574598,528.0604636,1796.99,1268.929536,1.778539947,1.160324456,0.999999584,7,6.000000416,1.478058674,0.570182737,1.050421622,3,1.949578378,69.19710363,25.20191059,50.29567068,109.9999543,59.7042836,0.475349249,0.184289058,0.354690663,0.88999963,0.535308967,0.644528373,0.2369809,0.466792697,1,0.533207303,0,0,0,0,0,1.134011574,1.081330761,0,6,6,0,0,0,0,0,1.778539947,1.160324456,0.999999584,7,6.000000416,0.644528373,0.2369809,0.466792697,1,0.533207303,0,0,0,0,0,0.756007716,0.720887174,0,4,4,0,0,0,0,0,1.022532231,0.439437282,0.700465151,3,2.299534849,8.191435807,3.59269219,4.115,16.27499324,12.15999324,5.06148131,1.861011009,3.665723053,7.853,4.187276947,0.398919341,0.380387435,0,2.1106628,2.1106628,6.615067518,6.307762774,0,35,35,3,0.711458249,0.675800222,0.667231552,0.666710546,0.666667797,6.222222222,25,6.962962963,26,1,1,82.55555556,37,12.59259259,92,55,92,12.27807111,54.83706,15.02684148,55.845,1.00794,1.00794,415.6733333,1796.99,535.5511111,1811,14.01,14.01,2,7,1.333333333,8,1,1,1.777777778,3,1.037037037,4,1,1,66.66666667,110,47.55555556,141,31,31,1.961111111,0.89,0.318518519,2.2,1.31,2.2,1.333333333,1,0.444444444,2,1,1,0,0,0,0,0,0,0.666666667,6,1.185185185,6,0,0,0,0,0,0,0,0,2,7,1.333333333,8,1,1,0.666666667,1,0.444444444,1,0,1,0,0,0,0,0,0,0.444444444,4,0.790123457,4,0,0,0,0,0,0,0,0,1.111111111,4,0.641975309,4,0,1,10.68888889,16.275,5.431851852,22.89,6.615,6.615,5.235333333,7.853,3.490222222,7.853,0,7.853,0.234518089,2.1106628,0.416921047,2.1106628,0,0,197.8888889,35,6.913580247,229,194,194,0.666666667,0,0.333333333,0,1,0.179650656,0.061442347,185
BeCN2,mp-15703,99.22815908,5.981761099,0.436582767,5.146366102,6.854926632,0.04285173,0.916774955,1.08570346,0.163725968,0.010048532,0.143628904,0.180870058,0.071045632,0.6679461,0.388529595,0.231561946,0.316646539,1.745570279,0.408310561,1.083150047,2.5621914,1.479041353,8.727851394,2.041552803,5.415750237,12.810957,7.395206763,3.031330557,0.601898238,2.05990632,4.235127033,2.175220713,2324.710205,603.9172063,1395.038925,3532.544617,2137.505692,6.303556424,2.553187277,2.110457783,11.40993098,9.299473194,0,0,0,0,0,13.28583754,4.186429519,6.443057973,21.65869658,15.2156386,0.855329437,0.200072175,0.530743523,1.255473786,0.724730263,0,0,0,0,0,1.745570279,0.408310561,1.083150047,2.5621914,1.479041353,0,0,0,0,0,0,0,0,0,0,1.745570279,0.408310561,1.083150047,2.5621914,1.479041353,0,0,0,0,0,1.843000902,0.451725722,1.288611595,2.746452346,1.457840752,0,0,0,0,0,0,0,0,0,0,1.843000902,0.451725722,1.288611595,2.746452346,1.457840752,6.806803499,0.71826982,5.659689934,8.243343138,2.583653203,3.66801226,0.924226229,2.165470937,5.516464718,3.35099378,0,0,0,0,0,0,0,0,0,0,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,6,3,1,7,4,7,77,15,5,82,67,82,12.2590705,4.994518,1.7476295,14.0067,9.012182,14.0067,1377.275,3759.95,1314.225,3823,63.05,63.05,11.5,13,4.75,15,2,15,2,0,0,2,2,2,78.5,25,8.75,96,71,71,2.55,1.47,0.49,3.04,1.57,3.04,2,0,0,2,2,2,2,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,2,5,0,0,0,0,0,0,2.5,4,1.25,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,1.25,4,0,3,10.766875,9.12875,4.001875,14.76875,5.64,14.76875,4.3425,6.437,2.17125,6.437,0,6.437,0,0,0,0,0,0,194,0,0,194,194,194,0.5,0.5,0,0,1,0.417382851,0.145591815,981
Mg2H6Os,mp-643002,98.32483986,11.14164655,1.141085343,6.006762507,12.00492005,0.052997988,0.761509053,1.060769825,0.043251033,0.028616401,9.21E-05,0.064713333,0.09153748,0.488011286,0.24687173,0.141699132,0.424646849,19.73970646,12.27868856,11.01086285,74.99380496,63.98294211,17.81700137,6.562255246,12.89530994,34.98648355,22.09117361,47.77033582,31.4308008,23.32629317,189.2089394,165.8826463,1060.813816,495.7031675,739.5436825,3291.47807,2551.934388,1.830209863,1.1487171,1.001024799,6.999436815,5.998412016,1.893710568,0.737367049,1.340685281,4.998873629,3.658188348,72.35331637,25.74093997,53.0476114,112.9380496,59.89043821,0.4061239,0.215056031,5.01E-04,0.889999969,0.889498734,0.652403757,0.231514564,0.478767834,0.999794998,0.521027164,0,0,0,0,0,1.177806105,1.071598643,0.001229801,6,5.998770199,2.748214246,2.500396834,0.002869535,14,13.99713046,4.578424109,3.649113935,1.003894334,20.99943681,19.99554248,0.652403757,0.231514564,0.478767834,0.999794998,0.521027164,0,0,0,0,0,0.78520407,0.714399096,8.20E-04,4,3.999180133,0,0,0,0,0,1.045222041,0.434520254,0.734200909,3.000563185,2.266362276,8.892325186,3.280507606,6.668040976,16.2734673,9.605426324,5.123326707,1.818083871,3.759763804,7.851390119,4.091626315,0,0,0,0,0,0,0,0,0,0,3,0.711458249,0.675800222,0.667231552,0.666710546,0.666667797,11.77777778,75,14.37037037,76,1,1,82.77777778,35,12.2962963,92,57,92,27.20973778,189.22206,36.22672494,190.23,1.00794,1.00794,581.7844444,3291.99,757.0325926,3306,14.01,14.01,2,7,1.333333333,8,1,1,2,5,1.333333333,6,1,1,68,113,49.33333333,144,31,31,2.002222222,0.89,0.307654321,2.2,1.31,2.2,1.333333333,1,0.444444444,2,1,1,0,0,0,0,0,0,0.666666667,6,1.185185185,6,0,0,1.555555556,14,2.765432099,14,0,0,3.555555556,21,4.098765432,22,1,1,0.666666667,1,0.444444444,1,0,1,0,0,0,0,0,0,0.444444444,4,0.790123457,4,0,0,0,0,0,0,0,0,1.111111111,4,0.641975309,4,0,1,11.06222222,16.275,5.92962963,22.89,6.615,6.615,5.235333333,7.853,3.490222222,7.853,0,7.853,0,0,0,0,0,0,194,0,2.84E-14,194,194,194,0.375,0,0.1875,0.4375,0,0.179650656,0.062101461,128
